Title,Location,Salary,Description,ID
Senior Software Engineer,"Chicago, IL",$117K - $171K (Glassdoor est.),"Experience with debugging and profiling tools. Strong understanding of database schema design and access. Experience building systems using Java 21 features…&hellip;
Skills: Performance tuning, Management, Relational databases, Encryption, NoSQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1364
"Software Engineer, Machine Learning Platform & Operations","Chicago, IL",$128K - $188K (Glassdoor est.),"You will play an important part in developing the tools and services that form the backbone of Grainger’s AI driven features leveraging methods in Deep Learning…&hellip;
Skills: Cloud infrastructure, Go, Management, Kubernetes, Ansible",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1368
Staff Software Engineer,"Skokie, IL",$119K - $173K (Glassdoor est.),"Lead development and guide implementation of the company's technology strategy, creating technical vision and roadmap on a 12+ month horizon.&hellip;
Skills: CI/CD, Google Cloud Platform, AWS, Conflict management, Mentoring",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1372
Senior Full-Stack Developer (C# .Net),"Chicago, IL",$120K - $150K (Employer est.),"You’ll be responsible for analyzing software performance, providing technical solutions, and continuously iterating on existing features to ensure value for…&hellip;
Skills: Cloud infrastructure, Azure, Software troubleshooting, Kubernetes, .NET Core",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1376
Senior Staff Software Engineer,"Chicago, IL",$133K - $183K (Glassdoor est.),"Design/Manage implementation of overall product and service integration architecture. Ability to articulate and explain technical solutions to stakeholders.&hellip;
Skills: Performance tuning, Web development, DevOps, Java, SQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1380
Senior Application Developer,"Chicago, IL",$41.42 Per Hour (Employer est.),"Develop and implement efficient code solutions using Cobol Mainframe Collaborate with team members to optimize application performance Troubleshoot and resolve…&hellip;
Skills: Management, Software troubleshooting, DB2, Databases, SQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1503
Remote Automation Solutions Engineer (Territory Supporting Central US),"Chicago, IL",$100K - $110K (Employer est.),"See the process through by going into the field to assist with the install, program and verify solution integrity as needed.&hellip;
Skills: Analysis skills, Programmable logic controllers, Organizational skills, Product demos, Computer skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1504
"Manager, Software Engineering, Back End (JAVA, AWS, GoLang)","Chicago, IL",,"Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding…&hellip;
Skills: Azure, Go, Management, Node.js, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1505
Lead Software Engineer,"Chicago, IL",$138K - $182K (Glassdoor est.),"Communication: Strong verbal and written communication skills, with the ability to convey technical concepts to both technical and non-technical audiences.&hellip;
Skills: Node.js, React, Kubernetes, System architecture, NoSQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1506
Senior Software Engineer,"Chicago, IL",$125K - $165K (Employer est.),"As a member of the team, you will work closely with other software engineers, product owner, and stakeholders to design and develop our core rewards engine and…&hellip;
Skills: Jira, CI/CD, Computer science, Kubernetes, Kanban",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1510
Software Development Engineer in Test (SDET),"Chicago, IL",$90K - $100K (Employer est.),"Role: Lead SDET/ETL (Full time and W2). Exp level – 11+ Lead Offshore and Onshore. ETL Flow, Pipeline, cloud etl data testing in GCP.&hellip;
Skills: Management, Schematics, Test-driven development, Google Cloud Platform, Manufacturing",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1514
Fullstack Software Engineer - Crypto Trading (Puerto Rico) ($150k-$250k USD),"Chicago, IL",$150K - $250K (Employer est.),"Highly profitable crypto trading firm seeks Full Stack Engineer to help build trading systems, tooling, automation, and more for highly profitable trading firm…&hellip;
Skills: Rust, .NET, Terraform, Linux, Python",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1518
UI/UX Developer,"Chicago, IL",$97K - $152K (Glassdoor est.),"GROWTH opportunities, skills and competencies improvement, and professional certification. For the web UI front-end development, we opt for , or Angular, and…&hellip;
Skills: Jira, CI/CD, Adobe Photoshop, Node.js, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1522
Sr. Software Engineer,"Chicago, IL",$98K - $142K (Glassdoor est.),"Minimum 2+ years of programming experience in the above-mentioned areas. Creating tables and their relationships (Schemas) in sql server.&hellip;
Skills: Mobile applications, .NET Core, Visual Studio, Microsoft SQL Server, SSRS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1526
Jr - Mid Android Developer,"Chicago, IL",$30.00 - $45.00 Per Hour (Employer est.),"Adidev Technologies is looking for entry-level and mid-level Android developers with ½ year - to 3 years of experience. Comfortable with Git and source control.&hellip;
Skills: Performance tuning, Software troubleshooting, Git, Android, Java",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1530
Low Latency C++ Developer,"Chicago, IL",$60K - $106K (Glassdoor est.),"Major in an engineering or technical field. Working knowledge of object oriented programming, SOLID design principles, and design patterns.&hellip;
Skills: TCP, SQL, OOP, C++, Linux",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1534
Software Engineering Manager,"Chicago, IL",$170K - $195K (Employer est.),"Establishes best practices in software development, driving initiatives across the engineering team to ensure the efficient and timely delivery of features.&hellip;
Skills: Management, System design, PaaS, SQL, PKI",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1538
IOS Developer,"Chicago, IL",$30.00 - $45.00 Per Hour (Employer est.),"Adidev Technologies is looking for entry-level and mid-level iOS developers with 1 year - to 3 years of experience. Complete daily project progress summaries.&hellip;
Skills: MVC, CSS, Software troubleshooting, iOS development, iOS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1542
"Software Engineer, Commodities Engineering","Chicago, IL",$150K - $250K (Employer est.),"Work directly with traders, developers and researchers in a tight knit team to develop infrastructure, tools, visualizations, and trading strategies.&hellip;
Skills: React, Kubernetes, Java, Linux, TypeScript",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1546
"Sr. Specialist, GenAI - Amazon Q Developer, Next Generation Developer Experience","Chicago, IL",$133K - $220K (Employer est.),"Serve as the primary point of contact for a portfolio of strategic customer accounts, managing relationships and acting as a strategic advisor driving adoption…&hellip;
Skills: Management, Enterprise software, DevOps, Business development, AWS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1550
Flex Developer,"Chicago, IL",,"B.E./B.Tech./M.E./M.Tech./MCA in Computer Science, Engineering or related technical field. Act in a technical role as a developer for a major java/J2EE…&hellip;
Skills: J2EE, Java, Analysis skills, Unit testing, Debugging",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1554
Optimization Application Developers,"Chicago, IL",$89K - $112K (Glassdoor est.),Familiarity with the formulation and implementation of optimization models to various problems in industry is important.&hellip;,f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1557
Backend Software Engineer - Crypto Trading (Puerto Rico) ($150k-$250k USD),"Chicago, IL",$150K - $250K (Employer est.),"We are looking for well rounded engineers comfortable traversing different programming languages, happy to be working with traders and crypto nerds, and who can…&hellip;
Skills: Rust, .NET, Distributed systems, Terraform, Linux",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1561
"Sr Engineer, Software","Westchester, IL",$97K - $150K (Glassdoor est.),"NET, MVC, Web API, WCF, RESTful and front end technologies such as JavaScript, jQuery, JSON, HTML5, knockout JS. NET, MVC, Web API, SQL Server.&hellip;
Skills: ASP.NET, MVC, C#, Test automation, Microsoft SQL Server",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1565
React Native Developer | Chennai.,"Chicago, IL",$65K - $91K (Glassdoor est.),"Use additional JavaScript libraries, such as Redux, to make asynchronous API calls and enhance website loading speed.&hellip;
Skills: React, iOS development, Mobile applications, iOS, Application development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1569
EMBEDDED ENGINEER,"Chicago, IL",$95K (Employer est.),"Collaborate with mechanical, embedded software, test, and manufacturing engineers to develop jointly optimized designs. Write well designed, testable code.&hellip;",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1573
Systems Programmer Specialist,"Chicago, IL",$130K - $218K (Employer est.),"Excellent communicator – ability to discuss technical solutions to internal and external parties and adapt depending on the technical or business focus of the…&hellip;
Skills: Microsoft Windows Server, Windows, AS400, ServiceNow, SAN",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1577
Lead Software Engineer,"Chicago, IL",$107K - $260K (Employer est.),"We enable consumers to exchange funds more safely with merchants using a variety of funding sources, which may include a bank account, a PayPal or Venmo account…&hellip;
Skills: Operating systems, Data analysis skills, Google Cloud Platform, Performance testing, Java",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1581
.net Biztalk Developer,"Chicago, IL",,"Based on the integration requirements and the overall technical architecture guiding principles, perform a software selection for integration architecture…&hellip;
Skills: .NET, SQL, Database management, Project management, Scripting",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1585
Db2 z/OS Systems programmer,"Chicago, IL",$55.00 Per Hour (Employer est.),"Collaborate with external teams to share best practices for Db2 environments and tools. Demonstrated ability to troubleshoot and resolve technical issues…&hellip;
Skills: Performance tuning, Management, DB2, Disaster recovery, Communication skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1588
Software Development Engineer,"Chicago, IL",$130K - $185K (Employer est.),"Bachelor’s degree in Computer Science or related field. You’ll interact on a daily basis with our product leads to explore new functionality, flesh out new…&hellip;
Skills: Rust, Oracle, Go, Incident management, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1592
"Sr Analyst, SW Support","Chicago, IL",$89K - $151K (Employer est.),"ISS NTAM Technology organization is looking for a Sr Analyst SW Support who can work under general supervision (but works independently), responsible for day-to…&hellip;
Skills: Azure, Oracle, Incident management, Microsoft SQL Server, PaaS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1596
Digital Office - AEM Frontend Developer,"Chicago, IL",$68K - $109K (Glassdoor est.),"Host and participate in stand-up calls with vendors overseeing, organizing and coordinating development activities. Troubleshoot and resolve technical bugs.&hellip;
Skills: Management, Node.js, CSS, React, Responsive web design",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1600
Software Engineer - REST API/IBM BPM,"Chicago, IL",$65K - $111K (Glassdoor est.),"Minimum 5 years of IT Experience with minimum of 3 years IBM BPM Development with certification. At least 2 project implementation in IBM BPM 8.0 or above.&hellip;
Skills: Spark, REST, IT, Web services, UI",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1604
Software Engineer,"Westchester, IL",$84K - $126K (Glassdoor est.),"Identify areas that are not clearly defined, know whether to escalate to senior team members to have broader discussions, or find a technical solution on your…&hellip;
Skills: ASP.NET, MVC, Management, CSS, Bootstrap",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1608
"Senior Back End Engineer (Scala, Spark, AWS)","Chicago, IL",,"Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies.&hellip;
Skills: CI/CD, SAFe, Azure, Spark, NoSQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1732
"Senior Software Engineer, Backend (Java, Authorizations)","Chicago, IL",,"Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies.&hellip;
Skills: Azure, Go, Node.js, Kubernetes, NoSQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1733
Remote Automation Solutions Engineer (Territory Supporting Central US),"Chicago, IL",$100K - $110K (Employer est.),"See the process through by going into the field to assist with the install, program and verify solution integrity as needed.&hellip;
Skills: Analysis skills, Programmable logic controllers, Organizational skills, Product demos, Computer skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.1734
